booking_id,passenger_id,flight_id,booking_date,status,is_confirmed,airline,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,flight_record_status,flight_match_status,payment_amount,payment_rows,passenger_key,age_band,gender
B1106,P1546,UK063,2025-09-01 11:37:36.951,CONFIRMED,True,Vistara,DEL,BOM,DEL-BOM,2026-04-20 16:29:41.701,2026-04-20 17:41:41.701,72.0,False,VALID,VALID,12885.95,1,593ce4cd123b30ba,0-17,F
B1107,P1535,AI056,2025-05-19 11:37:36.951,CONFIRMED,True,Air India,DEL,MAA,DEL-MAA,2026-04-20 13:44:41.701,2026-04-20 17:39:41.701,235.0,False,VALID,VALID,8989.31,3,7ff5d504e0d5d5b5,55+,F
B1108,P1539,UK207,2025-10-11 11:37:36.951,CANCELLED,False,Vistara,MAA,CCU,MAA-CCU,2026-04-20 16:21:41.703,2026-04-20 17:36:41.703,75.0,False,VALID,VALID,0.0,0,15258cca169e4b6f,55+,M
B1109,P1483,UK166,2025-12-03 11:37:36.951,CANCELLED,False,Vistara,HYD,MAA,HYD-MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,293.0,False,VALID,VALID,0.0,0,5878c05908f7ccf9,35-54,F
B1110,P1975,6F261,2025-12-17 11:37:36.951,PENDING,False,Unknown,CCU,DEL,CCU-DEL,2026-04-20 14:31:41.703,2026-04-20 17:29:41.703,178.0,False,VALID,VALID,13027.08,3,661416e3639271e2,18-34,M
B1111,P1999,UK134,2025-12-25 11:37:36.951,CANCELLED,False,Vistara,HYD,CCU,HYD-CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0,False,VALID,VALID,0.0,0,dc8011c04d95da85,0-17,F
B1111,P1999,UK134,2025-12-25 11:37:36.951,CANCELLED,False,Vistara,HYD,CCU,HYD-CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0,False,VALID,VALID,0.0,0,dc8011c04d95da85,0-17,F
B1112,P1015,6F152,2025-10-02 11:37:36.951,PENDING,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-20 15:21:41.703,2026-04-20 17:25:41.703,124.0,False,VALID,VALID,9731.05,3,79bfd5dc59b585de,55+,F
B1113,P1570,SJ089,2025-11-23 11:37:36.951,CONFIRMED,True,SpiceJet,HYD,CCU,HYD-CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,273.0,False,VALID,VALID,15742.83,2,7f9551c5b1ad772e,0-17,M
B1114,P1976,6F123,2025-09-26 11:37:36.951,CANCELLED,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-20 15:26:41.702,2026-04-20 17:12:41.702,106.0,False,VALID,VALID,0.0,0,3becf5df47bdff1d,55+,M
B1115,P1242,AI025,2025-08-23 11:37:36.951,CONFIRMED,True,Air India,HYD,DEL,HYD-DEL,2026-04-20 14:46:41.701,2026-04-20 17:11:41.701,145.0,False,VALID,VALID,21845.51,3,29cf2d89c3589449,55+,M
B1116,P1949,6F030,2025-12-05 11:37:36.951,CONFIRMED,True,IndiGo,BOM,DEL,BOM-DEL,2026-04-20 14:20:41.701,2026-04-20 17:10:41.701,170.0,False,VALID,VALID,19687.43,3,2300988a2e179648,0-17,M
B1117,P1206,SJ222,2025-09-02 11:37:36.951,CONFIRMED,True,SpiceJet,BOM,DEL,BOM-DEL,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,174.0,False,VALID,VALID,18828.19,3,f6d76e21aea6b49d,18-34,M
B1118,P1911,UK109,2026-04-03 11:37:36.951,CONFIRMED,True,Vistara,BLR,BOM,BLR-BOM,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,60.0,False,VALID,VALID,12506.05,2,807002ae2042fbff,55+,F
B1119,P1270,SJ117,2025-11-25 11:37:36.951,CANCELLED,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,236.0,False,VALID,VALID,0.0,0,9a57d7ee1548ab67,18-34,M
B1120,P1760,SJ142,2025-08-12 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,BOM,CCU-BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,102.0,False,VALID,VALID,15850.16,3,3d686e842d77285c,55+,M
B1121,P1993,SJ142,2025-06-01 11:37:36.951,PENDING,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,102.0,False,VALID,VALID,17296.63,1,e7c39412523d8efa,35-54,M
B1122,P1778,AI030,2025-05-02 11:37:36.951,CANCELLED,False,Air India,CCU,HYD,CCU-HYD,2026-04-20 13:33:41.701,2026-04-20 16:52:41.701,199.0,False,VALID,VALID,0.0,0,c6a585d0daae307a,35-54,F
B1123,P1704,6F097,2025-09-23 11:37:36.951,CONFIRMED,True,IndiGo,BLR,BOM,BLR-BOM,2026-04-20 15:32:41.702,2026-04-20 16:49:41.702,77.0,False,VALID,VALID,12147.76,2,42a4adc12f6a6b62,55+,F
B1124,P1846,6F129,2025-05-23 11:37:36.951,CANCELLED,False,IndiGo,DEL,CCU,DEL-CCU,2026-04-20 14:28:41.702,2026-04-20 16:47:41.702,139.0,False,VALID,VALID,0.0,0,307ef25359a956e7,0-17,M
B1125,P1729,6F181,2026-01-15 11:37:36.951,PENDING,False,IndiGo,BOM,MAA,BOM-MAA,2026-04-20 14:55:41.703,2026-04-20 16:43:41.703,108.0,False,VALID,VALID,13867.8,1,0d1b4b4a2c0c15d9,35-54,F
B1126,P1114,AI072,2025-10-20 11:37:36.951,CONFIRMED,True,Air India,BLR,CCU,BLR-CCU,2026-04-20 15:34:41.702,2026-04-20 16:32:41.702,58.0,False,VALID,VALID,10256.95,3,c7ccf6a417208a4d,18-34,F
B1127,P1579,SJ154,2025-06-29 11:37:36.951,PENDING,False,SpiceJet,BLR,HYD,BLR-HYD,2026-04-20 14:47:41.702,2026-04-20 16:26:41.702,99.0,False,VALID,VALID,6179.53,3,0569019098c7cf5a,0-17,F
B1128,P1298,AI031,2026-04-08 11:37:36.951,CONFIRMED,True,Air India,DEL,MAA,DEL-MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,186.0,False,VALID,VALID,5274.87,2,fb8fab599298ca76,35-54,M
B1129,P1836,AI031,2025-09-18 11:37:36.951,PENDING,False,Air India,DEL,MAA,DEL-MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,186.0,False,VALID,VALID,15928.18,2,fc778a3b0a051b6a,0-17,M
B1130,P1482,6F158,2025-12-26 11:37:36.951,CONFIRMED,True,IndiGo,CCU,MAA,CCU-MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,246.0,False,VALID,VALID,6753.05,2,cd95778e61fcb9bc,18-34,M
B1131,P1396,6F184,2025-06-16 11:37:36.951,CANCELLED,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-20 13:05:41.703,2026-04-20 16:04:41.703,179.0,False,VALID,VALID,0.0,0,0e699f0e06c390e5,35-54,F
B1132,P1393,UK141,2025-06-20 11:37:36.951,CONFIRMED,True,Unknown,HYD,MAA,HYD-MAA,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,141.0,False,VALID,VALID,15783.35,2,c4373c1b39af67a8,35-54,M
B1133,P1074,6F168,2025-12-29 11:37:36.951,CANCELLED,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,220.0,False,VALID,VALID,0.0,0,066e3f7ad551ebc8,18-34,F
B1134,P1977,6F051,2025-07-28 11:37:36.951,CONFIRMED,True,IndiGo,BLR,BOM,BLR-BOM,2026-04-20 13:58:41.701,2026-04-20 15:58:41.701,120.0,False,VALID,VALID,16000.14,2,9585a6fe9fdeb56c,55+,M
B1135,P1481,6F047,2025-12-02 11:37:36.951,CONFIRMED,True,IndiGo,MAA,DEL,MAA-DEL,2026-04-20 13:50:41.701,2026-04-20 15:55:41.701,125.0,False,VALID,VALID,3501.69,2,904f296ff2139cc8,55+,F
B1136,P1102,UK156,2025-10-26 11:37:36.951,PENDING,False,Vistara,MAA,BLR,MAA-BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,244.0,False,VALID,VALID,24088.3,3,63ac4a24e48cfe89,0-17,F
B1136,P1102,UK156,2025-10-26 11:37:36.951,PENDING,False,Vistara,MAA,BLR,MAA-BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,244.0,False,VALID,VALID,24088.3,3,63ac4a24e48cfe89,0-17,F
B1137,P1296,AI094,2025-09-01 11:37:36.951,PENDING,False,Air India,DEL,BLR,DEL-BLR,2026-04-20 14:44:41.702,2026-04-20 15:44:42.000,60.0,False,VALID,VALID,13610.68,3,05eea77c075ff732,0-17,F
B1138,P1177,AI038,2025-07-14 11:37:36.951,PENDING,False,Air India,HYD,MAA,HYD-MAA,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,279.0,False,VALID,VALID,20220.17,3,f5e5a48665b27bc2,55+,F
B1139,P1214,6F255,2026-01-19 11:37:36.951,CONFIRMED,True,Unknown,DEL,BOM,DEL-BOM,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,214.0,False,VALID,VALID,4820.06,2,304f4d73814c7a52,55+,M
B1140,P1966,SJ025,2026-01-23 11:37:36.951,CONFIRMED,True,SpiceJet,BOM,CCU,BOM-CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,207.0,False,VALID,VALID,13706.48,2,bec7829794a0ab00,55+,M
B1141,P1314,SJ185,2025-10-28 11:37:36.951,CONFIRMED,True,SpiceJet,BOM,CCU,BOM-CCU,2026-04-20 14:21:41.703,2026-04-20 15:21:41.703,60.0,False,VALID,VALID,13795.55,2,3f99f09b8067da26,55+,M
B1142,P1038,6F259,2026-01-21 11:37:36.951,CANCELLED,False,Unknown,BOM,DEL,BOM-DEL,2026-04-20 14:10:41.703,2026-04-20 15:21:41.703,71.0,False,VALID,VALID,0.0,0,7eaf6cc62251837e,55+,M
B1143,P1258,6F073,2026-04-07 11:37:36.951,CANCELLED,False,IndiGo,DEL,CCU,DEL-CCU,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,220.0,False,VALID,VALID,0.0,0,5a9ab6e12ec4e942,55+,M
B1144,P1715,AI091,2025-09-26 11:37:36.951,CONFIRMED,True,Air India,CCU,MAA,CCU-MAA,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,263.0,False,VALID,VALID,13416.77,3,6c78ca347eb017af,0-17,M
B1145,P1006,6F191,2025-08-23 11:37:36.951,PENDING,False,IndiGo,BLR,DEL,BLR-DEL,2026-04-20 14:41:41.703,2026-04-20 15:11:41.703,30.0,False,VALID,VALID,8873.46,3,6db11620a17d5f39,55+,M
B1146,P1048,UK228,2025-08-30 11:37:36.951,PENDING,False,Vistara,DEL,MAA,DEL-MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,190.0,False,VALID,VALID,10294.52,1,02ea7959f1cef0cf,55+,M
B1147,P1537,6F146,2026-03-25 11:37:36.951,PENDING,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-20 13:51:41.703,2026-04-20 15:07:41.703,76.0,False,VALID,VALID,14454.79,1,d53bf95834e27066,55+,M
B1148,P1160,6F068,2025-10-13 11:37:36.951,CONFIRMED,True,IndiGo,BLR,HYD,BLR-HYD,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,229.0,False,VALID,VALID,12656.05,3,da273dc1a032c585,55+,F
B1149,P1868,SJ218,2026-01-08 11:37:36.951,PENDING,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,185.0,False,VALID,VALID,3475.47,2,5c36f970d3364a38,55+,F
B1150,P1175,UK083,2025-09-25 11:37:36.951,CONFIRMED,True,Vistara,DEL,HYD,DEL-HYD,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,49.0,False,VALID,VALID,21178.42,3,664e6259d692132a,55+,F
B1151,P1590,SJ007,2026-01-18 11:37:36.951,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,290.0,False,VALID,VALID,0.0,0,66f71a9732d47fbf,35-54,M
B1152,P1001,AI077,2025-08-14 11:37:36.951,PENDING,False,Air India,CCU,HYD,CCU-HYD,2026-04-20 13:45:41.702,2026-04-20 14:51:41.702,66.0,False,VALID,VALID,6085.48,2,61d0f276b7160f04,0-17,M
B1153,P1894,UK017,2025-12-20 11:37:36.951,CANCELLED,False,Vistara,BLR,HYD,BLR-HYD,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,95.0,False,VALID,VALID,0.0,0,b4af8df90f7c1395,55+,F
B1154,P1454,6F229,2026-02-17 11:37:36.951,PENDING,False,IndiGo,MAA,DEL,MAA-DEL,2026-04-20 13:10:41.704,2026-04-20 14:30:41.704,80.0,False,VALID,VALID,5388.67,3,0a7fd94c6462ec54,0-17,M
B1155,P1927,6F074,2025-10-08 11:37:36.951,CONFIRMED,True,IndiGo,HYD,BOM,HYD-BOM,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,200.0,False,VALID,VALID,17789.28,2,88f7f4237aee1892,18-34,F
B1156,P1643,SJ088,2026-03-25 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,MAA,CCU-MAA,2026-04-20 13:54:41.702,2026-04-20 14:26:41.702,32.0,False,VALID,VALID,9187.14,3,79ad6f8cc65209e0,0-17,M
B1157,P1275,SJ167,2025-06-28 11:37:36.951,CONFIRMED,True,SpiceJet,MAA,CCU,MAA-CCU,2026-04-20 13:18:41.703,2026-04-20 14:12:41.703,54.0,False,VALID,VALID,17507.3,1,299bf2b46c2d2014,55+,M
B1158,P1497,6F234,2025-07-20 11:37:36.951,CONFIRMED,True,IndiGo,BOM,DEL,BOM-DEL,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,171.0,False,VALID,VALID,18993.88,2,070c4bb71150965a,55+,M
B1159,P1628,UK071,2025-12-10 11:37:36.951,PENDING,False,Vistara,DEL,HYD,DEL-HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,196.0,False,VALID,VALID,19910.24,3,8d7eeb17523b13f7,55+,M
B1160,P1675,AI178,2025-11-21 11:37:36.951,CANCELLED,False,Air India,CCU,BLR,CCU-BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,59.0,False,VALID,VALID,0.0,0,841d6ff4bf515c14,0-17,F
B1161,P1799,UK104,2025-11-14 11:37:36.951,CONFIRMED,True,Vistara,DEL,BOM,DEL-BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,82.0,False,VALID,VALID,23152.26,3,0bca6c5dd27f6abc,35-54,M
B1162,P1027,AI146,2025-04-22 11:37:36.951,UNKNOWN,False,Air India,BLR,DEL,BLR-DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,186.0,False,VALID,VALID,0.0,0,8fe4a9cee575ed16,35-54,F
B1163,P1332,SJ235,2025-11-10 11:37:36.951,CANCELLED,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,228.0,False,VALID,VALID,0.0,0,901331ea90015d4b,55+,M
B1164,P1000,6F209,2025-04-24 11:37:36.951,CONFIRMED,True,IndiGo,MAA,CCU,MAA-CCU,2026-04-20 08:40:41.703,2026-04-20 13:40:41.703,300.0,False,VALID,VALID,15206.75,3,031a60e86398d41d,35-54,F
B1165,P1187,AI129,2025-08-20 11:37:36.951,CANCELLED,False,Air India,BOM,CCU,BOM-CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,189.0,False,VALID,VALID,0.0,0,d4b256a73ebbf0e5,55+,F
B1166,P1055,SJ141,2026-01-23 11:37:36.951,CONFIRMED,True,SpiceJet,CCU,DEL,CCU-DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,217.0,False,VALID,VALID,21255.37,1,579c05dbb5c7c7fa,55+,M
B1167,P1546,SJ018,2026-02-02 11:37:36.951,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,153.0,False,VALID,VALID,0.0,0,593ce4cd123b30ba,0-17,F
B1168,P1111,UK120,2025-10-14 11:37:36.951,CANCELLED,False,Vistara,HYD,DEL,HYD-DEL,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,251.0,False,VALID,VALID,0.0,0,ee3da88980fa26db,18-34,F
B1169,P1797,AI078,2025-11-15 11:37:36.951,CONFIRMED,True,Air India,DEL,BOM,DEL-BOM,2026-04-20 08:58:41.702,2026-04-20 13:28:41.702,270.0,False,VALID,VALID,23963.79,3,95edae0cf7e42aad,35-54,F
B1170,P1309,AI079,2025-09-14 11:37:36.951,PENDING,False,Air India,CCU,BLR,CCU-BLR,2026-04-20 11:04:41.702,2026-04-20 13:19:41.702,135.0,False,VALID,VALID,9400.19,1,e28d79bc75f4ce24,18-34,M
B1171,P1035,UK087,2025-09-19 11:37:36.951,CANCELLED,False,Vistara,HYD,MAA,HYD-MAA,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,208.0,False,VALID,VALID,0.0,0,5e19490d12047195,35-54,F
B1172,P1438,UK133,2026-01-17 11:37:36.951,CONFIRMED,True,Vistara,BOM,DEL,BOM-DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,192.0,False,VALID,VALID,8631.23,1,d4ccbfadbe630f46,35-54,F
B1173,P1728,AI222,2025-06-01 11:37:36.951,CANCELLED,False,UNKNOWN,BOM,DEL,BOM-DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,64.0,False,VALID,VALID,0.0,0,3f6a683ad204b51f,55+,F
B1173,P1728,AI222,2025-06-01 11:37:36.951,CANCELLED,False,UNKNOWN,BOM,DEL,BOM-DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,64.0,False,VALID,VALID,0.0,0,3f6a683ad204b51f,55+,F
B1174,P1591,6F049,2026-04-12 11:37:36.951,CANCELLED,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-20 10:00:41.701,2026-04-20 13:13:41.701,193.0,False,VALID,VALID,0.0,0,977c3154ed97450c,0-17,M
B1175,P1825,6F105,2026-01-29 11:37:36.951,PENDING,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-20 11:46:41.702,2026-04-20 12:58:41.702,72.0,False,VALID,VALID,3988.03,2,f1e921ffaf861ea3,55+,M
B1176,P1594,SJ226,2025-04-17 11:37:36.951,CANCELLED,False,SpiceJet,HYD,BOM,HYD-BOM,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,247.0,False,VALID,VALID,0.0,0,09f49ca188dacbc0,18-34,F
B1177,P1576,SJ227,2025-07-29 11:37:36.951,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,261.0,False,VALID,VALID,0.0,0,8debcd3aea9b9245,35-54,M
B1178,P1324,6F034,2026-02-05 11:37:36.951,CONFIRMED,True,IndiGo,BOM,DEL,BOM-DEL,2026-04-20 11:53:41.701,2026-04-20 12:49:41.701,56.0,False,VALID,VALID,22616.9,2,ea2b1af5291e12c0,18-34,F
B1179,P1639,SJ078,2025-10-03 11:37:36.951,CONFIRMED,True,SpiceJet,DEL,HYD,DEL-HYD,2026-04-20 09:41:41.701,2026-04-20 12:49:41.701,188.0,False,VALID,VALID,19469.38,2,0edb4edcab53e7bd,0-17,M
B1180,P1306,AI240,2026-04-10 11:37:36.951,PENDING,False,Air India,MAA,DEL,MAA-DEL,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,147.0,False,VALID,VALID,22597.43,2,745580e3e72a6d67,35-54,F
B1181,P1533,SJ002,2026-03-29 11:37:36.951,CANCELLED,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-20 07:54:41.701,2026-04-20 12:40:41.701,286.0,False,VALID,VALID,0.0,0,9c98c8b1d89a4e55,35-54,F
B1182,P1727,AI044,2025-08-11 11:37:36.951,CANCELLED,False,UNKNOWN,MAA,BLR,MAA-BLR,2026-04-20 09:03:41.701,2026-04-20 12:36:41.701,213.0,False,VALID,VALID,0.0,0,8327c2ee1689aa6d,18-34,M
B1182,P1727,AI044,2025-08-11 11:37:36.951,CANCELLED,False,UNKNOWN,MAA,BLR,MAA-BLR,2026-04-20 09:03:41.701,2026-04-20 12:36:41.701,213.0,False,VALID,VALID,0.0,0,8327c2ee1689aa6d,18-34,M
B1183,P1618,UK076,2025-06-22 11:37:36.951,CANCELLED,False,Vistara,MAA,CCU,MAA-CCU,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,263.0,False,VALID,VALID,0.0,0,d871d6c1b0f4950d,35-54,F
B1184,P1108,6F232,2025-08-01 11:37:36.951,PENDING,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,103.0,False,VALID,VALID,19984.27,2,696200fd839848b1,0-17,M
B1184,P1108,6F232,2025-08-01 11:37:36.951,PENDING,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,103.0,False,VALID,VALID,19984.27,2,696200fd839848b1,0-17,M
B1185,P1371,SJ228,2025-08-16 11:37:36.951,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,227.0,False,VALID,VALID,0.0,0,7e8681b0b5dcad0d,0-17,M
B1186,P1356,SJ074,2026-04-04 11:37:36.951,CONFIRMED,True,SpiceJet,DEL,CCU,DEL-CCU,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,41.0,False,VALID,VALID,11220.47,2,8d8f20ae93511da1,35-54,F
B1187,P1180,UK229,2025-08-04 11:37:36.951,PENDING,False,UNKNOWN,HYD,DEL,HYD-DEL,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,257.0,False,VALID,VALID,5078.27,2,54a5a8bf692038b5,0-17,F
B1188,P1355,AI208,2026-04-04 11:37:36.951,CONFIRMED,True,Air India,BLR,BOM,BLR-BOM,2026-04-20 08:38:41.703,2026-04-20 11:52:41.703,194.0,False,VALID,VALID,19429.37,1,e34896f79a0e0759,35-54,F
B1189,P1675,AI019,2025-11-23 11:37:36.951,CONFIRMED,True,Air India,BOM,CCU,BOM-CCU,2026-04-20 10:49:41.701,2026-04-20 11:51:41.701,62.0,False,VALID,VALID,8774.13,1,841d6ff4bf515c14,0-17,F
B1190,P1067,6F029,2025-05-23 11:37:36.951,PENDING,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-20 07:31:41.701,2026-04-20 11:45:41.701,254.0,False,VALID,VALID,23609.89,2,ea46dd84b5852d6a,0-17,F
B1191,P1291,6F018,2025-04-27 11:37:36.951,CONFIRMED,True,IndiGo,DEL,BLR,DEL-BLR,2026-04-20 10:57:41.701,2026-04-20 11:43:41.701,46.0,False,VALID,VALID,8301.35,3,24cc460298985b5a,35-54,M
B1192,P1691,AI059,2025-06-23 11:37:36.951,CANCELLED,False,Air India,CCU,DEL,CCU-DEL,2026-04-20 09:16:41.701,2026-04-20 11:43:41.701,147.0,False,VALID,VALID,0.0,0,63fe68f9c14d380c,18-34,M
B1193,P1180,AI159,2025-05-22 11:37:36.951,PENDING,False,Air India,HYD,BLR,HYD-BLR,2026-04-20 09:23:41.703,2026-04-20 11:36:41.703,133.0,False,VALID,VALID,21284.48,3,54a5a8bf692038b5,0-17,F
B1194,P1465,6F091,2025-07-11 11:37:36.951,CONFIRMED,True,IndiGo,BLR,CCU,BLR-CCU,2026-04-20 10:10:41.702,2026-04-20 11:36:41.702,86.0,False,VALID,VALID,6372.25,2,71fc9efcf34b34c0,18-34,M
B1195,P1433,6F084,2025-07-20 11:37:36.951,CANCELLED,False,IndiGo,CCU,HYD,CCU-HYD,2026-04-20 10:34:41.702,2026-04-20 11:34:42.000,60.0,False,VALID,VALID,0.0,0,7cc494ed01333ca3,18-34,F
B1196,P1463,UK170,2026-01-15 11:37:36.951,CANCELLED,False,Vistara,BOM,BLR,BOM-BLR,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,110.0,False,VALID,VALID,0.0,0,409613d90acdde04,0-17,F
B1197,P1680,UK212,2025-05-19 11:37:36.951,CONFIRMED,True,Vistara,HYD,MAA,HYD-MAA,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,45.0,False,VALID,VALID,22240.36,1,30e4512135119c35,55+,M
B1198,P1913,SJ022,2025-06-16 11:37:36.951,UNKNOWN,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-20 07:56:41.701,2026-04-20 11:07:41.701,191.0,False,VALID,VALID,0.0,0,86d87cbac905451c,55+,F
B1199,P1533,SJ075,2025-12-13 11:37:36.951,PENDING,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-20 09:26:41.701,2026-04-20 11:03:41.701,97.0,False,VALID,VALID,9827.12,2,9c98c8b1d89a4e55,35-54,F
B1200,P1065,UK177,2025-09-17 11:37:36.951,CONFIRMED,True,Vistara,DEL,HYD,DEL-HYD,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,269.0,False,VALID,VALID,20102.91,2,44f4c40b2d4180be,0-17,F
B1201,P1020,UK206,2026-02-01 11:37:36.951,CANCELLED,False,Vistara,MAA,BLR,MAA-BLR,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,273.0,False,VALID,VALID,0.0,0,4106a53da67785e5,55+,M
B1202,P1611,UK079,2025-04-29 11:37:36.951,CANCELLED,False,Vistara,DEL,BLR,DEL-BLR,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,231.0,False,VALID,VALID,0.0,0,0569abad026a1d11,0-17,F
B1203,P1383,UK040,2025-06-21 11:37:36.951,CONFIRMED,True,Vistara,HYD,CCU,HYD-CCU,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,77.0,False,VALID,VALID,6165.75,3,b56dbde0e0be2b56,18-34,M
B1204,P1811,AI034,2025-07-25 11:37:36.951,CONFIRMED,True,Air India,DEL,BOM,DEL-BOM,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,283.0,False,VALID,VALID,3306.6,1,1881045f69a737bc,0-17,F
B1204,P1811,AI034,2025-07-25 11:37:36.951,CONFIRMED,True,Air India,DEL,BOM,DEL-BOM,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,283.0,False,VALID,VALID,3306.6,1,1881045f69a737bc,0-17,F
B1204,P1811,AI034,2025-07-25 11:37:36.951,CONFIRMED,True,Air India,DEL,BOM,DEL-BOM,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,283.0,False,VALID,VALID,3306.6,1,1881045f69a737bc,0-17,F
B1205,P1614,UK034,2025-10-18 11:37:36.951,CONFIRMED,True,Vistara,DEL,BLR,DEL-BLR,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,204.0,False,VALID,VALID,8052.43,1,43162d4ec9ebb8ca,55+,F
B1206,P1558,AI088,2025-07-02 11:37:36.951,CONFIRMED,True,UNKNOWN,MAA,DEL,MAA-DEL,2026-04-20 06:34:41.702,2026-04-20 10:10:41.702,216.0,False,VALID,VALID,5900.09,3,bba5061a33d739cf,35-54,M
B1207,P1038,AI128,2025-06-11 11:37:36.951,PENDING,False,Unknown,BOM,CCU,BOM-CCU,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,236.0,False,VALID,VALID,17908.49,3,7eaf6cc62251837e,55+,M
B1208,P1284,SJ052,2025-07-22 11:37:36.951,UNKNOWN,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-20 08:20:41.701,2026-04-20 09:57:41.701,97.0,False,VALID,VALID,0.0,0,92eb1a7f77b6b0b1,55+,M
